"mon_first","id","firstpurchase","lastpurchase","purchases","monetary","f3m","m3m","r","lifetime","f_btts","bt","rfm_recency","rfm_frequency","rfm_monetary"
2020-01-01,3294780,2020-01-27,2020-01-27,1,272.7,1,272.7,4,0,"1",,1,2,1
2020-01-01,725742,2020-01-13,2020-01-13,1,275.46,1,275.46,18,0,"1",,4,1,1
2020-01-01,991194,2020-01-13,2020-01-13,1,275.46,1,275.46,18,0,"1",,4,1,1
2020-01-01,4512378,2019-12-09,2019-12-09,0,0.0,1,284.64,53,0,"1-0",{downgrade},5,2,1
2020-01-01,2525586,2019-12-09,2019-12-09,0,0.0,1,284.64,53,0,"1-0",{downgrade},5,2,1
2020-01-01,3290940,2019-12-23,2019-12-23,0,0.0,1,284.64,39,0,"1-0",{downgrade},4,1,1
2020-01-01,717888,2019-12-16,2020-01-13,1,156.42,2,318.12,18,28,"1-1",{neutral},3,3,1
2020-01-01,3291840,2019-12-09,2019-12-09,0,0.0,1,331.32,53,0,"1-0",{downgrade},5,2,1
2020-01-01,712644,2019-12-16,2019-12-23,0,0.0,2,342.78,39,7,"2-0",{downgrade},4,3,1
2020-01-01,3492162,2020-01-20,2020-01-20,1,390.48,1,390.48,11,0,"1",,3,2,1
2020-01-01,713700,2019-12-23,2019-12-23,0,0.0,1,391.5,39,0,"1-0",{downgrade},4,1,1
2020-01-01,186105738,2019-12-02,2019-12-02,0,0.0,1,397.38,60,0,"1-0",{downgrade},5,2,1
2020-01-01,4264932,2019-12-23,2019-12-23,0,0.0,1,404.64,39,0,"1-0",{downgrade},4,1,1
2020-01-01,1121478,2019-12-23,2019-12-23,0,0.0,1,405.54,39,0,"1-0",{downgrade},4,1,1
2020-01-01,709122,2019-12-09,2019-12-09,0,0.0,1,407.58,53,0,"1-0",{downgrade},5,2,1
2020-01-01,3285990,2019-12-16,2019-12-16,0,0.0,1,407.58,46,0,"1-0",{downgrade},5,1,1
2020-01-01,3291192,2019-12-02,2019-12-02,0,0.0,1,407.58,60,0,"1-0",{downgrade},5,2,1
2020-01-01,3795060,2019-12-02,2019-12-02,0,0.0,1,407.58,60,0,"1-0",{downgrade},5,2,1
2020-01-01,722280,2019-12-02,2019-12-02,0,0.0,1,409.26,60,0,"1-0",{downgrade},5,2,1
2020-01-01,3296412,2019-12-09,2019-12-09,0,0.0,1,421.56,53,0,"1-0",{downgrade},5,2,1
2020-01-01,820302,2019-12-02,2019-12-16,0,0.0,2,569.28,46,14,"2-0",{downgrade},4,3,1
2020-01-01,723192,2020-01-13,2020-01-13,1,600.96,1,600.96,18,0,"1",,4,1,1
2020-01-01,702738,2020-01-13,2020-01-13,1,616.68,1,616.68,18,0,"1",,3,2,1
2020-01-01,854166,2020-01-27,2020-01-27,1,616.68,1,616.68,4,0,"1",,1,2,1
2020-01-01,1063158,2019-12-16,2019-12-16,0,0.0,1,617.88,46,0,"1-0",{downgrade},5,1,1
2020-01-01,3649536,2020-01-27,2020-01-27,1,619.8,1,619.8,4,0,"1",,1,1,1
2020-01-01,2497284,2020-01-13,2020-01-13,1,622.8,1,622.8,18,0,"1",,3,2,1
2020-01-01,1091748,2020-01-20,2020-01-20,1,624.78,1,624.78,11,0,"1",,2,1,1
2020-01-01,2795022,2019-12-02,2019-12-02,0,0.0,1,646.98,60,0,"1-0",{downgrade},5,2,1
2020-01-01,940584,2019-12-30,2019-12-30,0,0.0,1,647.4,32,0,"1-0",{downgrade},4,1,1
2020-01-01,4503036,2019-12-16,2019-12-16,0,0.0,1,652.08,46,0,"1-0",{downgrade},5,1,1
2020-01-01,4159554,2019-12-09,2019-12-09,0,0.0,2,671.22,53,0,"2-0",{downgrade},5,3,1
2020-01-01,1120224,2019-12-16,2019-12-30,0,0.0,2,690.1800000000001,32,14,"2-0",{downgrade},4,3,1
2020-01-01,706854,2019-12-09,2019-12-30,0,0.0,2,780.1800000000001,32,21,"2-0",{downgrade},4,3,1
2020-01-01,709080,2020-01-13,2020-01-20,2,780.8399999999999,2,780.8399999999999,11,7,"2",,3,3,1
2020-01-01,952350,2020-01-20,2020-01-27,2,780.96,2,780.96,4,7,"2",,1,3,1
2020-01-01,3869910,2020-01-20,2020-01-20,1,781.02,1,781.02,11,0,"1",,3,2,1
2020-01-01,2432016,2019-12-16,2019-12-16,0,0.0,1,800.82,46,0,"1-0",{downgrade},5,1,1
2020-01-01,3537840,2019-12-02,2019-12-02,0,0.0,1,815.28,60,0,"1-0",{downgrade},5,2,1
2020-01-01,4060662,2019-12-09,2020-01-27,2,545.4,3,952.98,4,49,"1-2",{upgrade},1,4,1
2020-01-01,721512,2019-12-09,2020-01-13,1,275.46,3,967.6800000000001,18,35,"2-1",{downgrade},3,4,1
2020-01-01,840936,2019-12-02,2020-01-27,1,595.08,2,1002.6600000000001,4,56,"1-1",{neutral},1,3,1
2020-01-01,3295050,2020-01-27,2020-01-27,1,1028.94,1,1028.94,4,0,"1",,1,2,1
2020-01-01,3541314,2020-01-27,2020-01-27,1,1028.94,1,1028.94,4,0,"1",,2,1,1
2020-01-01,719166,2020-01-27,2020-01-27,1,1028.94,1,1028.94,4,0,"1",,2,1,1
2020-01-01,3934794,2019-12-16,2019-12-16,0,0.0,1,1073.94,46,0,"1-0",{downgrade},5,1,1
2020-01-01,3124416,2019-12-23,2019-12-23,0,0.0,1,1073.94,39,0,"1-0",{downgrade},4,1,1
2020-01-01,704394,2019-12-16,2019-12-16,0,0.0,1,1073.94,46,0,"1-0",{downgrade},5,1,1
2020-01-01,4280382,2019-12-23,2020-01-27,2,780.96,3,1188.54,4,35,"1-2",{upgrade},2,4,1
2020-01-01,2427612,2020-01-20,2020-01-20,1,1190.16,1,1190.16,11,0,"1",,2,2,1
2020-01-01,3644970,2019-12-23,2020-01-13,1,624.78,2,1194.06,18,21,"1-1",{neutral},4,3,1
2020-01-01,776214,2020-01-27,2020-01-27,1,1209.6,1,1209.6,4,0,"1",,1,1,1
2020-01-01,766104,2020-01-20,2020-01-20,1,1209.6,1,1209.6,11,0,"1",,3,2,1
2020-01-01,1060116,2020-01-27,2020-01-27,1,1215.78,1,1215.78,4,0,"1",,1,2,2
2020-01-01,4384494,2020-01-13,2020-01-13,1,1215.78,1,1215.78,18,0,"1",,3,1,2
2020-01-01,723996,2020-01-27,2020-01-27,1,1215.78,1,1215.78,4,0,"1",,1,1,2
2020-01-01,4015404,2020-01-27,2020-01-27,1,1215.78,1,1215.78,4,0,"1",,1,2,2
2020-01-01,3298146,2020-01-20,2020-01-20,1,1215.78,1,1215.78,11,0,"1",,3,2,2
2020-01-01,4219950,2020-01-27,2020-01-27,1,1215.78,1,1215.78,4,0,"1",,2,1,2
2020-01-01,3207684,2020-01-20,2020-01-20,1,1227.78,1,1227.78,11,0,"1",,2,1,2
2020-01-01,726450,2020-01-13,2020-01-13,1,1227.78,1,1227.78,18,0,"1",,4,1,2
2020-01-01,3293100,2020-01-13,2020-01-13,1,1227.78,1,1227.78,18,0,"1",,3,2,2
2020-01-01,3321474,2020-01-13,2020-01-13,1,1227.78,1,1227.78,18,0,"1",,3,2,2
2020-01-01,3298722,2020-01-20,2020-01-20,1,1236.78,1,1236.78,11,0,"1",,3,2,2
2020-01-01,765978,2019-12-30,2019-12-30,0,0.0,1,1253.22,32,0,"1-0",{downgrade},4,1,2
2020-01-01,2410272,2019-12-30,2019-12-30,0,0.0,1,1259.64,32,0,"1-0",{downgrade},4,1,2
2020-01-01,702330,2019-12-16,2019-12-16,0,0.0,1,1262.4,46,0,"1-0",{downgrade},5,1,2
2020-01-01,2432232,2019-12-16,2019-12-16,0,0.0,1,1262.4,46,0,"1-0",{downgrade},5,1,2
2020-01-01,2400378,2019-12-23,2019-12-23,0,0.0,1,1262.4,39,0,"1-0",{downgrade},4,1,2
2020-01-01,722418,2019-12-23,2019-12-23,0,0.0,1,1262.4,39,0,"1-0",{downgrade},4,1,2
2020-01-01,3169476,2019-12-09,2019-12-16,0,0.0,3,1266.9,46,7,"3-0",{downgrade},5,4,2
2020-01-01,902850,2019-12-23,2019-12-23,0,0.0,1,1268.88,39,0,"1-0",{downgrade},4,1,2
2020-01-01,3743124,2019-12-23,2019-12-23,0,0.0,1,1268.88,39,0,"1-0",{downgrade},4,1,2
2020-01-01,4112346,2019-12-16,2019-12-16,0,0.0,1,1268.88,46,0,"1-0",{downgrade},5,1,2
2020-01-01,720036,2019-12-16,2019-12-16,0,0.0,1,1268.88,46,0,"1-0",{downgrade},5,1,2
2020-01-01,712536,2019-12-23,2019-12-23,0,0.0,1,1268.88,39,0,"1-0",{downgrade},4,1,2
2020-01-01,3509760,2019-12-02,2019-12-02,0,0.0,1,1268.88,60,0,"1-0",{downgrade},5,2,2
2020-01-01,2441478,2019-12-16,2019-12-16,0,0.0,1,1268.88,46,0,"1-0",{downgrade},5,1,2
2020-01-01,838134,2019-12-02,2019-12-02,0,0.0,1,1268.88,60,0,"1-0",{downgrade},5,2,2
2020-01-01,811602,2019-12-09,2019-12-09,0,0.0,1,1268.88,53,0,"1-0",{downgrade},5,2,2
2020-01-01,3507360,2019-12-23,2019-12-23,0,0.0,1,1268.88,39,0,"1-0",{downgrade},4,1,2
2020-01-01,716196,2019-12-09,2019-12-09,0,0.0,1,1268.88,53,0,"1-0",{downgrade},5,2,2
2020-01-01,4245594,2019-12-09,2019-12-09,0,0.0,1,1268.88,53,0,"1-0",{downgrade},5,2,2
2020-01-01,4317798,2019-12-09,2020-01-27,3,988.92,4,1275.72,4,49,"1-3",{upgrade},2,4,2
2020-01-01,939288,2019-12-09,2019-12-09,0,0.0,1,1293.96,53,0,"1-0",{downgrade},5,2,2
2020-01-01,3295956,2019-12-09,2019-12-09,0,0.0,1,1293.96,53,0,"1-0",{downgrade},5,2,2
2020-01-01,2407938,2020-01-13,2020-01-13,2,1444.0800000000002,2,1444.0800000000002,18,0,"2",,3,3,2
2020-01-01,4154742,2019-12-16,2020-01-13,1,694.02,2,1449.78,18,28,"1-1",{neutral},3,3,2
2020-01-01,2781888,2020-01-13,2020-01-13,1,1589.1,1,1589.1,18,0,"1",,3,2,2
2020-01-01,3557904,2020-01-27,2020-01-27,2,1606.26,2,1606.26,4,0,"2",,2,3,2
2020-01-01,709824,2019-12-16,2020-01-13,2,799.02,4,1614.1799999999998,18,28,"2-2",{neutral},4,4,2
2020-01-01,996558,2019-12-23,2019-12-23,0,0.0,1,1630.32,39,0,"1-0",{downgrade},4,1,2
2020-01-01,1113792,2020-01-13,2020-01-13,1,1631.64,1,1631.64,18,0,"1",,3,2,2
2020-01-01,717612,2019-12-02,2020-01-20,1,438.84,2,1701.24,11,49,"1-1",{neutral},3,3,2
2020-01-01,712482,2019-12-16,2020-01-27,4,1314.6,5,1722.1799999999998,4,42,"1-4",{upgrade},2,4,2
2020-01-01,809172,2020-01-27,2020-01-27,1,1786.5,1,1786.5,4,0,"1",,1,2,2
2020-01-01,2521392,2019-12-23,2020-01-20,3,1576.1399999999999,5,1801.5,11,28,"2-3",{upgrade},3,4,2
2020-01-01,4278810,2020-01-20,2020-01-20,2,1810.8600000000001,2,1810.8600000000001,11,0,"2",,3,3,2
2020-01-01,790392,2019-12-23,2019-12-23,0,0.0,1,1818.0,39,0,"1-0",{downgrade},4,1,2
2020-01-01,4445412,2019-12-23,2019-12-23,0,0.0,1,1818.0,39,0,"1-0",{downgrade},4,1,2
2020-01-01,2465136,2020-01-20,2020-01-20,2,1835.58,2,1835.58,11,0,"2",,3,3,2
2020-01-01,3293448,2020-01-06,2020-01-06,2,1853.82,2,1853.82,25,0,"2",,4,3,2
2020-01-01,823692,2020-01-27,2020-01-27,1,1861.92,1,1861.92,4,0,"1",,1,2,2
2020-01-01,4159212,2020-01-20,2020-01-20,1,1861.92,1,1861.92,11,0,"1",,2,1,2
2020-01-01,812190,2020-01-13,2020-01-13,1,1878.06,1,1878.06,18,0,"1",,3,2,2
2020-01-01,766962,2019-12-16,2019-12-16,0,0.0,1,1943.28,46,0,"1-0",{downgrade},5,1,2
2020-01-01,3296766,2019-12-09,2019-12-09,0,0.0,1,1943.28,53,0,"1-0",{downgrade},5,2,2
2020-01-01,1098684,2019-12-02,2020-01-27,1,272.7,3,1949.16,4,56,"2-1",{downgrade},1,4,2
2020-01-01,984462,2019-12-02,2019-12-23,0,0.0,3,2072.34,39,21,"3-0",{downgrade},4,4,2
2020-01-01,725136,2019-12-23,2020-01-27,1,1028.94,2,2102.88,4,35,"1-1",{neutral},1,3,2
2020-01-01,849222,2019-12-02,2019-12-30,0,0.0,2,2129.04,32,28,"2-0",{downgrade},4,3,2
2020-01-01,1075302,2019-12-02,2020-01-20,1,1215.78,2,2289.7200000000003,11,49,"1-1",{neutral},3,3,2
2020-01-01,3692688,2019-12-09,2019-12-30,0,0.0,2,2325.54,32,21,"2-0",{downgrade},4,3,2
2020-01-01,705468,2019-12-09,2019-12-09,0,0.0,1,2329.38,53,0,"1-0",{downgrade},5,2,2
2020-01-01,968190,2019-12-16,2019-12-16,0,0.0,2,2342.82,46,0,"2-0",{downgrade},5,3,3
2020-01-01,4257948,2019-12-02,2020-01-27,3,1175.3400000000001,6,2398.08,4,56,"3-3",{neutral},2,5,3
2020-01-01,4012758,2020-01-20,2020-01-20,1,2431.56,1,2431.56,11,0,"1",,3,2,3
2020-01-01,3915672,2020-01-13,2020-01-13,1,2455.68,1,2455.68,18,0,"1",,4,1,3
2020-01-01,4092000,2019-12-30,2020-01-27,1,1215.78,2,2475.42,4,28,"1-1",{neutral},1,3,3
2020-01-01,704754,2019-12-16,2020-01-13,1,1215.78,2,2484.66,18,28,"1-1",{neutral},3,3,3
2020-01-01,2776986,2019-12-23,2020-01-27,1,1215.78,2,2484.66,4,35,"1-1",{neutral},1,2,3
2020-01-01,4191444,2019-12-16,2020-01-13,1,1227.78,2,2496.66,18,28,"1-1",{neutral},4,3,3
2020-01-01,2438358,2019-12-16,2019-12-23,0,0.0,2,2527.98,39,7,"2-0",{downgrade},4,3,3
2020-01-01,4143780,2019-12-23,2019-12-23,0,0.0,1,2537.7,39,0,"1-0",{downgrade},4,1,3
2020-01-01,3869526,2019-12-09,2019-12-09,0,0.0,1,2537.82,53,0,"1-0",{downgrade},5,2,3
2020-01-01,723822,2019-12-02,2019-12-02,0,0.0,1,2537.82,60,0,"1-0",{downgrade},5,2,3
2020-01-01,3293202,2019-12-02,2019-12-02,0,0.0,1,2537.82,60,0,"1-0",{downgrade},5,2,3
2020-01-01,2815272,2019-12-02,2019-12-02,0,0.0,1,2537.82,60,0,"1-0",{downgrade},5,2,3
2020-01-01,4525932,2019-12-30,2019-12-30,0,0.0,1,2545.2,32,0,"1-0",{downgrade},4,1,3
2020-01-01,1169322,2019-12-02,2019-12-02,0,0.0,2,2573.16,60,0,"2-0",{downgrade},5,4,3
2020-01-01,2418522,2019-12-02,2020-01-27,2,1011.0,6,2692.98,4,56,"4-2",{downgrade},2,5,3
2020-01-01,713514,2019-12-09,2019-12-16,0,0.0,2,2735.5800000000004,46,7,"2-0",{downgrade},5,3,3
2020-01-01,4522512,2019-12-23,2020-01-13,1,626.04,2,2773.92,18,21,"1-1",{neutral},4,3,3
2020-01-01,1115280,2019-12-02,2020-01-27,3,1489.5000000000002,6,2910.66,4,56,"3-3",{neutral},1,5,3
2020-01-01,3931254,2020-01-20,2020-01-20,1,2984.1,1,2984.1,11,0,"1",,2,2,3
2020-01-01,702216,2019-12-09,2019-12-09,0,0.0,1,3026.04,53,0,"1-0",{downgrade},5,2,3
2020-01-01,240217104,2019-12-23,2019-12-23,0,0.0,1,3026.04,39,0,"1-0",{downgrade},4,1,3
2020-01-01,1074900,2019-12-09,2020-01-27,4,1766.7,7,3028.2,4,49,"3-4",{upgrade},1,5,3
2020-01-01,706068,2019-12-02,2019-12-02,0,0.0,1,3114.6,60,0,"1-0",{downgrade},5,2,3
2020-01-01,723552,2019-12-16,2020-01-20,1,1215.78,3,3131.6400000000003,11,35,"2-1",{downgrade},3,4,3
2020-01-01,3035880,2019-12-16,2020-01-20,1,1215.78,3,3131.6400000000003,11,35,"2-1",{downgrade},2,4,3
2020-01-01,2431992,2019-12-16,2019-12-16,0,0.0,1,3205.26,46,0,"1-0",{downgrade},5,1,3
2020-01-01,715722,2020-01-13,2020-01-13,1,3214.74,1,3214.74,18,0,"1",,3,2,3
2020-01-01,711270,2019-12-09,2019-12-16,0,0.0,2,3221.82,46,7,"2-0",{downgrade},5,3,3
2020-01-01,1138506,2019-12-02,2020-01-27,2,1171.38,5,3255.42,4,56,"3-2",{downgrade},1,4,3
2020-01-01,845964,2019-12-23,2019-12-23,0,0.0,1,3322.44,39,0,"1-0",{downgrade},4,1,3
2020-01-01,3287838,2019-12-02,2020-01-13,3,1690.26,8,3359.34,18,42,"5-3",{downgrade},3,5,3
2020-01-01,712296,2019-12-23,2020-01-13,1,1227.78,2,3375.66,18,21,"1-1",{neutral},3,3,3
2020-01-01,3679404,2019-12-23,2020-01-20,2,2256.7200000000003,3,3525.6000000000004,11,28,"1-2",{upgrade},2,4,3
2020-01-01,3780912,2019-12-16,2020-01-27,2,1835.58,4,3671.04,4,42,"2-2",{neutral},1,4,3
2020-01-01,963582,2019-12-09,2019-12-09,0,0.0,1,3694.32,53,0,"1-0",{downgrade},5,1,3
2020-01-01,1093278,2019-12-16,2020-01-27,1,2431.56,2,3700.44,4,42,"1-1",{neutral},1,3,3
2020-01-01,804186,2019-12-09,2020-01-27,1,1215.78,2,3753.6000000000004,4,49,"1-1",{neutral},1,3,3
2020-01-01,3297774,2019-12-02,2020-01-13,1,1227.78,3,3765.54,18,42,"2-1",{downgrade},3,4,3
2020-01-01,2485002,2019-12-16,2019-12-16,0,0.0,1,3766.68,46,0,"1-0",{downgrade},5,1,3
2020-01-01,795876,2019-12-09,2020-01-06,2,1665.18,5,3791.8200000000006,25,28,"3-2",{downgrade},4,4,3
2020-01-01,3280842,2019-12-02,2019-12-09,0,0.0,2,3806.58,53,7,"2-0",{downgrade},5,4,3
2020-01-01,711450,2019-12-02,2019-12-09,0,0.0,2,3806.7000000000003,53,7,"2-0",{downgrade},5,3,3
2020-01-01,708534,2019-12-02,2019-12-30,0,0.0,4,3877.1400000000003,32,28,"4-0",{downgrade},4,4,3
2020-01-01,891720,2019-12-09,2020-01-13,2,2046.12,6,3954.84,18,35,"4-2",{downgrade},4,5,3
2020-01-01,1093788,2019-12-16,2020-01-13,1,271.32,2,4026.9,18,28,"1-1",{neutral},3,3,3
2020-01-01,702174,2019-12-02,2020-01-27,5,2903.9399999999996,7,4042.6199999999994,4,56,"2-5",{upgrade},1,5,3
2020-01-01,717702,2020-01-13,2020-01-20,2,4392.78,2,4392.78,11,7,"2",,3,3,3
2020-01-01,3309156,2019-12-02,2019-12-23,0,0.0,2,4465.68,39,21,"2-0",{downgrade},4,3,3
2020-01-01,4357686,2019-12-16,2019-12-16,0,0.0,2,4480.98,46,0,"2-0",{downgrade},5,3,3
2020-01-01,776202,2019-12-23,2020-01-27,2,1859.46,5,4635.72,4,35,"3-2",{downgrade},1,4,3
2020-01-01,1098912,2019-12-02,2019-12-02,0,0.0,1,4682.76,60,0,"1-0",{downgrade},5,2,3
2020-01-01,706404,2019-12-02,2020-01-27,3,3123.84,6,4754.16,4,56,"3-3",{neutral},2,5,3
2020-01-01,4413756,2019-12-23,2020-01-13,1,2243.28,2,4780.98,18,21,"1-1",{neutral},3,3,3
2020-01-01,714660,2019-12-02,2020-01-13,1,2243.28,2,4803.18,18,42,"1-1",{neutral},4,3,3
2020-01-01,3286872,2020-01-20,2020-01-27,2,4863.12,2,4863.12,4,7,"2",,1,3,3
2020-01-01,757332,2019-12-16,2020-01-27,5,3071.8199999999997,8,4899.66,4,42,"3-5",{upgrade},1,5,3
2020-01-01,1128624,2019-12-09,2020-01-20,2,3671.46,3,4940.34,11,42,"1-2",{upgrade},2,4,3
2020-01-01,2959992,2019-12-02,2020-01-13,1,2431.56,3,4969.32,18,42,"2-1",{downgrade},4,4,3
2020-01-01,791400,2019-12-16,2020-01-20,1,1215.78,2,4982.46,11,35,"1-1",{neutral},2,3,3
2020-01-01,3750618,2019-12-02,2020-01-27,1,1209.6,2,4996.860000000001,4,56,"1-1",{neutral},1,3,4
2020-01-01,1141728,2019-12-16,2019-12-16,0,0.0,1,5007.24,46,0,"1-0",{downgrade},5,1,4
2020-01-01,3786252,2019-12-02,2020-01-27,1,1215.78,3,5022.36,4,56,"2-1",{downgrade},1,4,4
2020-01-01,730284,2019-12-09,2020-01-20,1,1215.78,2,5022.48,11,42,"1-1",{neutral},2,3,4
2020-01-01,2402802,2019-12-09,2019-12-09,0,0.0,1,5342.1,53,0,"1-0",{downgrade},5,1,4
2020-01-01,712200,2020-01-13,2020-01-13,1,5359.44,1,5359.44,18,0,"1",,3,2,4
2020-01-01,4455948,2020-01-06,2020-01-13,2,5362.08,2,5362.08,18,7,"2",,3,3,4
2020-01-01,3037548,2019-12-23,2020-01-13,1,390.48,2,5412.719999999999,18,21,"1-1",{neutral},3,3,4
2020-01-01,2422620,2019-12-09,2020-01-27,2,2467.44,4,5652.12,4,49,"2-2",{neutral},2,4,4
2020-01-01,4118208,2019-12-02,2020-01-27,2,302.21999999999997,9,5667.12,4,56,"7-2",{downgrade},1,5,4
2020-01-01,717930,2020-01-27,2020-01-27,2,5702.34,2,5702.34,4,0,"2",,2,3,4
2020-01-01,1038324,2020-01-13,2020-01-27,2,5746.74,2,5746.74,4,14,"2",,1,2,4
2020-01-01,1088862,2020-01-27,2020-01-27,1,5968.2,1,5968.2,4,0,"1",,1,2,4
2020-01-01,4525926,2019-12-09,2019-12-09,0,0.0,1,6052.02,53,0,"1-0",{downgrade},5,2,4
2020-01-01,715032,2020-01-13,2020-01-13,1,6078.9,1,6078.9,18,0,"1",,4,1,4
2020-01-01,3633456,2019-12-02,2019-12-09,0,0.0,4,6135.18,53,7,"4-0",{downgrade},5,4,4
2020-01-01,703044,2019-12-09,2020-01-27,2,3891.66,5,6137.52,4,49,"3-2",{downgrade},1,5,4
2020-01-01,3828696,2019-12-16,2020-01-20,1,2431.56,3,6238.08,11,35,"2-1",{downgrade},3,4,4
2020-01-01,4056048,2019-12-02,2020-01-27,2,2443.56,3,6250.139999999999,4,56,"1-2",{upgrade},1,4,4
2020-01-01,723180,2019-12-09,2020-01-27,1,1215.78,4,6291.24,4,49,"3-1",{downgrade},2,4,4
2020-01-01,1152846,2019-12-16,2020-01-13,2,1337.22,4,6394.2,18,28,"2-2",{neutral},4,4,4
2020-01-01,2471094,2019-12-02,2020-01-27,3,4049.8199999999997,5,6587.58,4,56,"2-3",{upgrade},2,4,4
2020-01-01,1114524,2019-12-02,2020-01-20,2,4508.76,4,7046.52,11,49,"2-2",{neutral},3,4,4
2020-01-01,3430218,2019-12-02,2020-01-20,1,2431.56,2,7129.620000000001,11,49,"1-1",{neutral},3,3,4
2020-01-01,720672,2019-12-16,2020-01-27,1,6078.9,2,7152.84,4,42,"1-1",{neutral},2,3,4
2020-01-01,3741288,2019-12-16,2020-01-20,1,5359.44,2,7224.0599999999995,11,35,"1-1",{neutral},3,3,4
2020-01-01,704574,2020-01-27,2020-01-27,1,7294.68,1,7294.68,4,0,"1",,1,1,4
2020-01-01,3286530,2019-12-02,2020-01-20,2,1835.58,6,7318.62,11,49,"4-2",{downgrade},2,5,4
2020-01-01,3980538,2019-12-09,2020-01-13,1,2443.56,3,7479.119999999999,18,35,"2-1",{downgrade},4,4,4
2020-01-01,718962,2019-12-30,2020-01-27,1,1239.66,2,7537.92,4,28,"1-1",{neutral},2,3,4
2020-01-01,704370,2019-12-02,2020-01-13,1,1215.78,3,7560.0599999999995,18,42,"2-1",{downgrade},3,4,4
2020-01-01,1042152,2020-01-13,2020-01-13,1,7729.8,1,7729.8,18,0,"1",,3,2,4
2020-01-01,766122,2019-12-02,2020-01-13,1,1227.78,3,7866.3,18,42,"2-1",{downgrade},3,4,4
2020-01-01,719022,2019-12-02,2020-01-20,3,1705.0800000000002,12,7870.920000000001,11,49,"9-3",{downgrade},3,5,4
2020-01-01,3297876,2019-12-09,2019-12-16,0,0.0,3,7907.400000000001,46,7,"3-0",{downgrade},5,4,4
2020-01-01,2473068,2019-12-02,2020-01-27,2,7177.799999999999,3,7978.619999999999,4,56,"1-2",{upgrade},2,4,4
2020-01-01,3127824,2019-12-09,2020-01-27,1,3718.92,3,8247.78,4,49,"2-1",{downgrade},2,4,4
2020-01-01,713754,2019-12-02,2020-01-27,1,1023.66,3,8321.28,4,56,"2-1",{downgrade},2,4,4
2020-01-01,724080,2019-12-16,2020-01-20,1,7257.48,2,8519.88,11,35,"1-1",{neutral},2,3,4
2020-01-01,3560202,2019-12-02,2020-01-27,2,7294.679999999999,3,8563.56,4,56,"1-2",{upgrade},2,4,4
2020-01-01,702804,2019-12-09,2020-01-27,2,7294.68,3,8563.560000000001,4,49,"1-2",{upgrade},1,4,4
2020-01-01,703644,2019-12-02,2020-01-27,1,3678.96,3,8804.58,4,56,"2-1",{downgrade},1,4,4
2020-01-01,903888,2019-12-09,2020-01-27,1,1215.78,3,8828.94,4,49,"2-1",{downgrade},2,4,4
2020-01-01,2401416,2019-12-09,2019-12-23,0,0.0,2,9078.060000000001,39,14,"2-0",{downgrade},4,3,4
2020-01-01,3288000,2019-12-09,2019-12-23,0,0.0,3,9209.82,39,14,"3-0",{downgrade},4,4,4
2020-01-01,710478,2020-01-06,2020-01-06,1,9275.58,1,9275.58,25,0,"1",,4,1,4
2020-01-01,702234,2019-12-02,2020-01-27,2,2431.14,5,9344.699999999999,4,56,"3-2",{downgrade},1,5,4
2020-01-01,4011456,2019-12-02,2020-01-27,3,8510.46,4,9779.34,4,56,"1-3",{upgrade},1,4,4
2020-01-01,2493168,2019-12-09,2020-01-13,1,6078.9,2,9845.58,18,35,"1-1",{neutral},3,3,4
2020-01-01,4375152,2019-12-16,2020-01-27,5,5876.34,7,9972.36,4,42,"2-5",{upgrade},1,5,4
2020-01-01,3198678,2019-12-02,2020-01-27,2,3626.88,3,10037.400000000001,4,56,"1-2",{upgrade},1,4,4
2020-01-01,3764646,2019-12-02,2020-01-20,1,1215.78,5,10079.34,11,49,"4-1",{downgrade},3,4,4
2020-01-01,712098,2019-12-16,2020-01-27,1,2431.56,3,10170.3,4,42,"2-1",{downgrade},1,4,4
2020-01-01,3864822,2019-12-09,2019-12-30,0,0.0,2,10219.8,32,21,"2-0",{downgrade},4,3,4
2020-01-01,2820768,2019-12-02,2020-01-20,3,3441.84,7,10302.24,11,49,"4-3",{downgrade},2,5,4
2020-01-01,4224870,2019-12-30,2020-01-27,26,7784.7,33,10572.42,4,28,"7-26",{upgrade},2,5,4
2020-01-01,948012,2019-12-16,2020-01-27,5,6608.820000000001,9,10747.32,4,42,"4-5",{upgrade},2,5,4
2020-01-01,777906,2019-12-02,2020-01-27,4,3765.1200000000003,10,10806.0,4,56,"6-4",{downgrade},1,5,4
2020-01-01,2401422,2019-12-02,2020-01-27,2,9726.24,3,10995.119999999999,4,56,"1-2",{upgrade},1,4,4
2020-01-01,718086,2019-12-02,2020-01-20,2,4887.18,5,11035.08,11,49,"3-2",{downgrade},2,4,4
2020-01-01,714942,2019-12-02,2020-01-06,1,3683.52,3,11230.2,25,35,"2-1",{downgrade},4,4,4
2020-01-01,4210890,2019-12-02,2020-01-27,5,4154.219999999999,13,11279.22,4,56,"8-5",{downgrade},2,5,5
2020-01-01,702936,2019-12-16,2019-12-16,0,0.0,1,11460.78,46,0,"1-0",{downgrade},5,1,5
2020-01-01,955938,2019-12-02,2020-01-13,1,3683.52,4,11894.64,18,42,"3-1",{downgrade},3,4,5
2020-01-01,2447142,2019-12-23,2020-01-27,5,9401.7,6,11939.400000000001,4,35,"1-5",{upgrade},2,5,5
